"date_time","temp","rH","year","month","day","season"
2004-12-23 19:30:00,-0.47,76.2,2004,12,23,"2004/5"
2004-12-23 19:45:00,-0.49,77,2004,12,23,"2004/5"
2004-12-23 20:00:00,-0.96,78.3,2004,12,23,"2004/5"
2004-12-23 20:15:00,-0.86,79,2004,12,23,"2004/5"
2004-12-23 20:30:00,-0.9,79.7,2004,12,23,"2004/5"
2004-12-23 20:45:00,-0.88,80.2,2004,12,23,"2004/5"
2004-12-23 21:00:00,-0.89,78.8,2004,12,23,"2004/5"
2004-12-23 21:15:00,-1.34,80.4,2004,12,23,"2004/5"
2004-12-23 21:30:00,-0.9,78.5,2004,12,23,"2004/5"
2004-12-23 21:45:00,-0.86,77.9,2004,12,23,"2004/5"
2004-12-23 22:00:00,-1.55,80.9,2004,12,23,"2004/5"
2004-12-23 22:15:00,-1.77,80.3,2004,12,23,"2004/5"
2004-12-23 22:30:00,-1.72,79.2,2004,12,23,"2004/5"
2004-12-23 22:45:00,-1.52,76.5,2004,12,23,"2004/5"
2004-12-23 23:00:00,-1.83,78.4,2004,12,23,"2004/5"
2004-12-23 23:15:00,-1.78,78.2,2004,12,23,"2004/5"
2004-12-23 23:30:00,-1.38,75.6,2004,12,23,"2004/5"
2004-12-23 23:45:00,-1.18,70.4,2004,12,23,"2004/5"
2004-12-24 00:00:00,-1.08,70.7,2004,12,24,"2004/5"
2004-12-24 00:15:00,-1.26,72.8,2004,12,24,"2004/5"
2004-12-24 00:30:00,-1.31,73.7,2004,12,24,"2004/5"
2004-12-24 00:45:00,-1.74,74.4,2004,12,24,"2004/5"
2004-12-24 01:00:00,-1.93,75.7,2004,12,24,"2004/5"
2004-12-24 01:15:00,-1.95,76.8,2004,12,24,"2004/5"
2004-12-24 01:30:00,-1.98,76.8,2004,12,24,"2004/5"
2004-12-24 01:45:00,-1.82,76.6,2004,12,24,"2004/5"
2004-12-24 02:00:00,-1.62,74.6,2004,12,24,"2004/5"
2004-12-24 02:15:00,-1.26,69.6,2004,12,24,"2004/5"
2004-12-24 02:30:00,-1.61,70.9,2004,12,24,"2004/5"
2004-12-24 02:45:00,-1.9,74.2,2004,12,24,"2004/5"
2004-12-24 03:00:00,-2.21,76.9,2004,12,24,"2004/5"
2004-12-24 03:15:00,-3.01,80.8,2004,12,24,"2004/5"
2004-12-24 03:30:00,-2.79,79.6,2004,12,24,"2004/5"
2004-12-24 03:45:00,-2.39,78.6,2004,12,24,"2004/5"
2004-12-24 04:00:00,-2.51,80.7,2004,12,24,"2004/5"
2004-12-24 04:15:00,-2.4,79.2,2004,12,24,"2004/5"
2004-12-24 04:30:00,-2.45,79.5,2004,12,24,"2004/5"
2004-12-24 04:45:00,-2.27,77.8,2004,12,24,"2004/5"
2004-12-24 05:00:00,-2.08,77.4,2004,12,24,"2004/5"
2004-12-24 05:15:00,-2.52,80,2004,12,24,"2004/5"
2004-12-24 05:30:00,-2.37,80.2,2004,12,24,"2004/5"
2004-12-24 05:45:00,-2.45,81.7,2004,12,24,"2004/5"
2004-12-24 06:00:00,-1.26,74.9,2004,12,24,"2004/5"
2004-12-24 06:15:00,-1.19,72.9,2004,12,24,"2004/5"
2004-12-24 06:30:00,-1.35,74.4,2004,12,24,"2004/5"
2004-12-24 06:45:00,-1.35,74.9,2004,12,24,"2004/5"
2004-12-24 07:00:00,-1.09,73,2004,12,24,"2004/5"
2004-12-24 07:15:00,-1.1,73.5,2004,12,24,"2004/5"
2004-12-24 07:30:00,-1.22,74.5,2004,12,24,"2004/5"
2004-12-24 07:45:00,-1.26,74.9,2004,12,24,"2004/5"
2004-12-24 08:00:00,-1.11,71.9,2004,12,24,"2004/5"
2004-12-24 08:15:00,-0.89,73.6,2004,12,24,"2004/5"
2004-12-24 08:30:00,-0.9,73.3,2004,12,24,"2004/5"
2004-12-24 08:45:00,-0.86,74.1,2004,12,24,"2004/5"
2004-12-24 09:00:00,-0.55,70.2,2004,12,24,"2004/5"
2004-12-24 09:15:00,-0.4,69.4,2004,12,24,"2004/5"
2004-12-24 09:30:00,-0.39,68.4,2004,12,24,"2004/5"
2004-12-24 09:45:00,-0.24,66.3,2004,12,24,"2004/5"
2004-12-24 10:00:00,0.32,59.6,2004,12,24,"2004/5"
2004-12-24 10:15:00,1.8,43.8,2004,12,24,"2004/5"
2004-12-24 10:30:00,1.26,46.3,2004,12,24,"2004/5"
2004-12-24 10:45:00,1.29,47.6,2004,12,24,"2004/5"
2004-12-24 11:00:00,1.2,49.6,2004,12,24,"2004/5"
2004-12-24 11:15:00,1.43,50,2004,12,24,"2004/5"
2004-12-24 11:30:00,2,50.4,2004,12,24,"2004/5"
2004-12-24 11:45:00,2.02,49.3,2004,12,24,"2004/5"
2004-12-24 12:00:00,2.04,49.5,2004,12,24,"2004/5"
2004-12-24 12:15:00,2.22,49.1,2004,12,24,"2004/5"
2004-12-24 12:30:00,2.05,49.5,2004,12,24,"2004/5"
2004-12-24 12:45:00,1.56,59.9,2004,12,24,"2004/5"
2004-12-24 13:00:00,2.63,52.2,2004,12,24,"2004/5"
2004-12-24 13:15:00,2.67,51.1,2004,12,24,"2004/5"
2004-12-24 13:30:00,1.39,66.1,2004,12,24,"2004/5"
2004-12-24 13:45:00,0.17,72,2004,12,24,"2004/5"
2004-12-24 14:00:00,0.25,67.3,2004,12,24,"2004/5"
2004-12-24 14:15:00,0.21,65.6,2004,12,24,"2004/5"
2004-12-24 14:30:00,0.17,62.8,2004,12,24,"2004/5"
2004-12-24 14:45:00,0.27,54.3,2004,12,24,"2004/5"
2004-12-24 15:00:00,0.53,51.3,2004,12,24,"2004/5"
2004-12-24 15:15:00,0.61,50.4,2004,12,24,"2004/5"
2004-12-24 15:30:00,0.61,49.7,2004,12,24,"2004/5"
2004-12-24 15:45:00,0.45,51.7,2004,12,24,"2004/5"
2004-12-24 16:00:00,0.53,52,2004,12,24,"2004/5"
2004-12-24 16:15:00,1.4,52.1,2004,12,24,"2004/5"
2004-12-24 16:30:00,1.72,52.5,2004,12,24,"2004/5"
2004-12-24 16:45:00,1.59,50,2004,12,24,"2004/5"
2004-12-24 17:00:00,1.77,50.2,2004,12,24,"2004/5"
2004-12-24 17:15:00,1.9,50.7,2004,12,24,"2004/5"
2004-12-24 17:30:00,2.17,50.8,2004,12,24,"2004/5"
2004-12-24 17:45:00,2.12,51,2004,12,24,"2004/5"
2004-12-24 18:00:00,1.98,50.3,2004,12,24,"2004/5"
2004-12-24 18:15:00,2.31,52.5,2004,12,24,"2004/5"
2004-12-24 18:30:00,1.32,57.4,2004,12,24,"2004/5"
2004-12-24 18:45:00,0.57,69.6,2004,12,24,"2004/5"
2004-12-24 19:00:00,0.57,66.3,2004,12,24,"2004/5"
2004-12-24 19:15:00,0.63,65.6,2004,12,24,"2004/5"
2004-12-24 19:30:00,0.37,67.9,2004,12,24,"2004/5"
2004-12-24 19:45:00,-0.24,69.7,2004,12,24,"2004/5"
2004-12-24 20:00:00,-0.12,66.4,2004,12,24,"2004/5"
2004-12-24 20:15:00,-0.21,62.5,2004,12,24,"2004/5"
2004-12-24 20:30:00,-0.18,65.3,2004,12,24,"2004/5"
2004-12-24 20:45:00,-0.58,70,2004,12,24,"2004/5"
2004-12-24 21:00:00,-0.31,66.6,2004,12,24,"2004/5"
2004-12-24 21:15:00,-0.39,66,2004,12,24,"2004/5"
2004-12-24 21:30:00,-0.39,65.7,2004,12,24,"2004/5"
2004-12-24 21:45:00,-0.31,66,2004,12,24,"2004/5"
2004-12-24 22:00:00,-0.43,62.3,2004,12,24,"2004/5"
2004-12-24 22:15:00,0.05,59.4,2004,12,24,"2004/5"
2004-12-24 22:30:00,-0.68,60.4,2004,12,24,"2004/5"
2004-12-24 22:45:00,-0.41,56.2,2004,12,24,"2004/5"
2004-12-24 23:00:00,-0.32,54,2004,12,24,"2004/5"
2004-12-24 23:15:00,-0.35,53,2004,12,24,"2004/5"
2004-12-24 23:30:00,-0.57,54.1,2004,12,24,"2004/5"
2004-12-24 23:45:00,-0.74,55.3,2004,12,24,"2004/5"
2004-12-25 00:00:00,-0.68,55.6,2004,12,25,"2004/5"
2004-12-25 00:15:00,-1.7,62.1,2004,12,25,"2004/5"
2004-12-25 00:30:00,-3.57,75.7,2004,12,25,"2004/5"
2004-12-25 00:45:00,-4.4,80.7,2004,12,25,"2004/5"
2004-12-25 01:00:00,-4.73,84,2004,12,25,"2004/5"
2004-12-25 01:15:00,-4.71,83.9,2004,12,25,"2004/5"
2004-12-25 01:30:00,-4.58,83.2,2004,12,25,"2004/5"
2004-12-25 01:45:00,-5,83.4,2004,12,25,"2004/5"
2004-12-25 02:00:00,-4.53,79.2,2004,12,25,"2004/5"
2004-12-25 02:15:00,-4.55,78,2004,12,25,"2004/5"
2004-12-25 02:30:00,-4.28,78.5,2004,12,25,"2004/5"
2004-12-25 02:45:00,-4.65,80.1,2004,12,25,"2004/5"
2004-12-25 03:00:00,-4.49,79.9,2004,12,25,"2004/5"
2004-12-25 03:15:00,-5.03,80.2,2004,12,25,"2004/5"
2004-12-25 03:30:00,-5.6,83,2004,12,25,"2004/5"
2004-12-25 03:45:00,-6.23,84.4,2004,12,25,"2004/5"
2004-12-25 04:00:00,-6.52,85.7,2004,12,25,"2004/5"
2004-12-25 04:15:00,-6.69,87,2004,12,25,"2004/5"
2004-12-25 04:30:00,-6.82,87.4,2004,12,25,"2004/5"
2004-12-25 04:45:00,-6.48,87.3,2004,12,25,"2004/5"
2004-12-25 05:00:00,-5.23,82.7,2004,12,25,"2004/5"
2004-12-25 05:15:00,-4.83,79.9,2004,12,25,"2004/5"
2004-12-25 05:30:00,-5.56,80.4,2004,12,25,"2004/5"
2004-12-25 05:45:00,-6.02,82.7,2004,12,25,"2004/5"
2004-12-25 06:00:00,-6.64,84.6,2004,12,25,"2004/5"
2004-12-25 06:15:00,-6.02,82.2,2004,12,25,"2004/5"
2004-12-25 06:30:00,-5.55,78.8,2004,12,25,"2004/5"
2004-12-25 06:45:00,-4.99,77.7,2004,12,25,"2004/5"
2004-12-25 07:00:00,-4.04,75.1,2004,12,25,"2004/5"
2004-12-25 07:15:00,-3.64,74.7,2004,12,25,"2004/5"
2004-12-25 07:30:00,-3.03,75,2004,12,25,"2004/5"
2004-12-25 07:45:00,-1.63,68.3,2004,12,25,"2004/5"
2004-12-25 08:00:00,-1.28,66,2004,12,25,"2004/5"
2004-12-25 08:15:00,-1.62,68.2,2004,12,25,"2004/5"
2004-12-25 08:30:00,-1.2,68.7,2004,12,25,"2004/5"
2004-12-25 08:45:00,-1.49,73.2,2004,12,25,"2004/5"
2004-12-25 09:00:00,-0.63,68.9,2004,12,25,"2004/5"
2004-12-25 09:15:00,-1.27,68.1,2004,12,25,"2004/5"
2004-12-25 09:30:00,-1.31,70.4,2004,12,25,"2004/5"
2004-12-25 09:45:00,-1.28,71.2,2004,12,25,"2004/5"
2004-12-25 10:00:00,-1.12,72.3,2004,12,25,"2004/5"
2004-12-25 10:15:00,-1.43,76.1,2004,12,25,"2004/5"
2004-12-25 10:30:00,-0.99,77.8,2004,12,25,"2004/5"
2004-12-25 10:45:00,-0.65,76.2,2004,12,25,"2004/5"
2004-12-25 11:00:00,-0.74,76.2,2004,12,25,"2004/5"
2004-12-25 11:15:00,-0.63,75.4,2004,12,25,"2004/5"
2004-12-25 11:30:00,-0.39,75.8,2004,12,25,"2004/5"
2004-12-25 11:45:00,-0.24,74.9,2004,12,25,"2004/5"
2004-12-25 12:00:00,-0.45,77.3,2004,12,25,"2004/5"
2004-12-25 12:15:00,0.06,75.3,2004,12,25,"2004/5"
2004-12-25 12:30:00,0.29,75.2,2004,12,25,"2004/5"
2004-12-25 12:45:00,0.57,74.4,2004,12,25,"2004/5"
2004-12-25 13:00:00,0.44,73.5,2004,12,25,"2004/5"
2004-12-25 13:15:00,0.52,73.3,2004,12,25,"2004/5"
2004-12-25 13:30:00,1.08,70.5,2004,12,25,"2004/5"
2004-12-25 13:45:00,1.08,68.9,2004,12,25,"2004/5"
2004-12-25 14:00:00,1.02,67.8,2004,12,25,"2004/5"
2004-12-25 14:15:00,1.5,58,2004,12,25,"2004/5"
2004-12-25 14:30:00,1.63,55.5,2004,12,25,"2004/5"
2004-12-25 14:45:00,1.54,54.8,2004,12,25,"2004/5"
2004-12-25 15:00:00,1.64,56.9,2004,12,25,"2004/5"
2004-12-25 15:15:00,1.07,62.9,2004,12,25,"2004/5"
2004-12-25 15:30:00,1.17,60.8,2004,12,25,"2004/5"
2004-12-25 15:45:00,1.43,57.6,2004,12,25,"2004/5"
2004-12-25 16:00:00,1.32,64,2004,12,25,"2004/5"
2004-12-25 16:15:00,1.1,74.5,2004,12,25,"2004/5"
2004-12-25 16:30:00,0.49,76.3,2004,12,25,"2004/5"
2004-12-25 16:45:00,1.05,66.5,2004,12,25,"2004/5"
2004-12-25 17:00:00,1.32,68.4,2004,12,25,"2004/5"
2004-12-25 17:15:00,0.73,74,2004,12,25,"2004/5"
2004-12-25 17:30:00,0.26,79.4,2004,12,25,"2004/5"
2004-12-25 17:45:00,0.53,75.7,2004,12,25,"2004/5"
2004-12-25 18:00:00,0.29,76.9,2004,12,25,"2004/5"
2004-12-25 18:15:00,0.4,77,2004,12,25,"2004/5"
2004-12-25 18:30:00,0.23,76.2,2004,12,25,"2004/5"
2004-12-25 18:45:00,0.34,74,2004,12,25,"2004/5"
2004-12-25 19:00:00,0.21,73.5,2004,12,25,"2004/5"
2004-12-25 19:15:00,0.31,72.7,2004,12,25,"2004/5"
2004-12-25 19:30:00,0.43,71.2,2004,12,25,"2004/5"
2004-12-25 19:45:00,0.28,67.9,2004,12,25,"2004/5"
2004-12-25 20:00:00,0.02,67.9,2004,12,25,"2004/5"
2004-12-25 20:15:00,0.17,65.8,2004,12,25,"2004/5"
2004-12-25 20:30:00,0,66.8,2004,12,25,"2004/5"
2004-12-25 20:45:00,0.24,65,2004,12,25,"2004/5"
2004-12-25 21:00:00,0.15,67.6,2004,12,25,"2004/5"
2004-12-25 21:15:00,-0.14,71,2004,12,25,"2004/5"
2004-12-25 21:30:00,0.49,66.4,2004,12,25,"2004/5"
2004-12-25 21:45:00,-0.16,71.3,2004,12,25,"2004/5"
2004-12-25 22:00:00,-0.24,72.3,2004,12,25,"2004/5"
2004-12-25 22:15:00,-0.76,71.7,2004,12,25,"2004/5"
2004-12-25 22:30:00,-1.18,75.4,2004,12,25,"2004/5"
2004-12-25 22:45:00,-1.11,75.8,2004,12,25,"2004/5"
2004-12-25 23:00:00,-1.44,77,2004,12,25,"2004/5"
2004-12-25 23:15:00,-0.97,72.8,2004,12,25,"2004/5"
2004-12-25 23:30:00,-1.56,72.9,2004,12,25,"2004/5"
2004-12-25 23:45:00,-1.39,70.9,2004,12,25,"2004/5"
2004-12-26 00:00:00,-2,76.6,2004,12,26,"2004/5"
2004-12-26 00:15:00,-1.83,78.1,2004,12,26,"2004/5"
2004-12-26 00:30:00,-2.55,80.6,2004,12,26,"2004/5"
2004-12-26 00:45:00,-2.28,78.2,2004,12,26,"2004/5"
2004-12-26 01:00:00,-3.29,81,2004,12,26,"2004/5"
2004-12-26 01:15:00,-3.02,81.4,2004,12,26,"2004/5"
2004-12-26 01:30:00,-4.14,84.8,2004,12,26,"2004/5"
2004-12-26 01:45:00,-4.72,86.8,2004,12,26,"2004/5"
2004-12-26 02:00:00,-5.46,89.7,2004,12,26,"2004/5"
2004-12-26 02:15:00,-4.79,89,2004,12,26,"2004/5"
2004-12-26 02:30:00,-3.69,86.4,2004,12,26,"2004/5"
2004-12-26 02:45:00,-2.74,82.3,2004,12,26,"2004/5"
2004-12-26 03:00:00,-2.25,75.6,2004,12,26,"2004/5"
2004-12-26 03:15:00,-2.38,73.5,2004,12,26,"2004/5"
2004-12-26 03:30:00,-3.31,77.5,2004,12,26,"2004/5"
2004-12-26 03:45:00,-2.56,69.7,2004,12,26,"2004/5"
2004-12-26 04:00:00,-2.35,66.4,2004,12,26,"2004/5"
2004-12-26 04:15:00,-3.24,70.1,2004,12,26,"2004/5"
2004-12-26 04:30:00,-4.15,76.1,2004,12,26,"2004/5"
2004-12-26 04:45:00,-4.04,74.8,2004,12,26,"2004/5"
2004-12-26 05:00:00,-3.75,71.6,2004,12,26,"2004/5"
2004-12-26 05:15:00,-4.52,75.6,2004,12,26,"2004/5"
2004-12-26 05:30:00,-3.89,74,2004,12,26,"2004/5"
2004-12-26 05:45:00,-4.19,75.8,2004,12,26,"2004/5"
2004-12-26 06:00:00,-4.62,77.4,2004,12,26,"2004/5"
2004-12-26 06:15:00,-3.82,74.5,2004,12,26,"2004/5"
2004-12-26 06:30:00,-3.7,72.3,2004,12,26,"2004/5"
2004-12-26 06:45:00,-3.71,73.8,2004,12,26,"2004/5"
2004-12-26 07:00:00,-3.11,72.1,2004,12,26,"2004/5"
2004-12-26 07:15:00,-3.3,70.9,2004,12,26,"2004/5"
2004-12-26 07:30:00,-2.9,68.9,2004,12,26,"2004/5"
2004-12-26 07:45:00,-2.41,66.5,2004,12,26,"2004/5"
2004-12-26 08:00:00,-2.51,69.6,2004,12,26,"2004/5"
2004-12-26 08:15:00,-2.34,69.9,2004,12,26,"2004/5"
2004-12-26 08:30:00,-2.5,71.2,2004,12,26,"2004/5"
2004-12-26 08:45:00,-2.1,70.1,2004,12,26,"2004/5"
2004-12-26 09:00:00,-2.02,73.7,2004,12,26,"2004/5"
2004-12-26 09:15:00,-1.88,74.1,2004,12,26,"2004/5"
2004-12-26 09:30:00,-2.23,76.8,2004,12,26,"2004/5"
2004-12-26 09:45:00,-2.37,78,2004,12,26,"2004/5"
2004-12-26 10:00:00,-2.32,74.5,2004,12,26,"2004/5"
2004-12-26 10:15:00,-1.92,75.8,2004,12,26,"2004/5"
2004-12-26 10:30:00,-1.68,79.7,2004,12,26,"2004/5"
2004-12-26 10:45:00,-0.64,70.1,2004,12,26,"2004/5"
2004-12-26 11:00:00,-0.17,57.6,2004,12,26,"2004/5"
2004-12-26 11:15:00,-0.32,57.8,2004,12,26,"2004/5"
2004-12-26 11:30:00,-0.4,58.1,2004,12,26,"2004/5"
2004-12-26 11:45:00,-0.49,57.9,2004,12,26,"2004/5"
2004-12-26 12:00:00,-0.36,60,2004,12,26,"2004/5"
2004-12-26 12:15:00,-0.73,61.5,2004,12,26,"2004/5"
2004-12-26 12:30:00,-0.56,60.8,2004,12,26,"2004/5"
2004-12-26 12:45:00,-0.47,60.5,2004,12,26,"2004/5"
2004-12-26 13:00:00,-0.3,60.5,2004,12,26,"2004/5"
2004-12-26 13:15:00,-0.04,61.4,2004,12,26,"2004/5"
2004-12-26 13:30:00,-0.1,62.9,2004,12,26,"2004/5"
2004-12-26 13:45:00,-0.41,72.3,2004,12,26,"2004/5"
2004-12-26 14:00:00,-0.79,71.4,2004,12,26,"2004/5"
2004-12-26 14:15:00,0.25,64,2004,12,26,"2004/5"
2004-12-26 14:30:00,0.06,64.2,2004,12,26,"2004/5"
2004-12-26 14:45:00,-0.45,66.8,2004,12,26,"2004/5"
2004-12-26 15:00:00,-0.3,65.9,2004,12,26,"2004/5"
2004-12-26 15:15:00,-0.38,67.9,2004,12,26,"2004/5"
2004-12-26 15:30:00,-0.02,68.7,2004,12,26,"2004/5"
2004-12-26 15:45:00,-0.75,72.9,2004,12,26,"2004/5"
2004-12-26 16:00:00,-0.97,73.7,2004,12,26,"2004/5"
2004-12-26 16:15:00,-1.33,77,2004,12,26,"2004/5"
2004-12-26 16:30:00,-1.36,76.1,2004,12,26,"2004/5"
2004-12-26 16:45:00,-1.29,76.8,2004,12,26,"2004/5"
2004-12-26 17:00:00,-1.33,76.6,2004,12,26,"2004/5"
2004-12-26 17:15:00,-1.8,82.7,2004,12,26,"2004/5"
2004-12-26 17:30:00,-2.26,85.8,2004,12,26,"2004/5"
2004-12-26 17:45:00,-2.29,81,2004,12,26,"2004/5"
2004-12-26 18:00:00,-2.31,80.5,2004,12,26,"2004/5"
2004-12-26 18:15:00,-2.38,77,2004,12,26,"2004/5"
2004-12-26 18:30:00,-2.14,74.4,2004,12,26,"2004/5"
2004-12-26 18:45:00,-1.95,72.9,2004,12,26,"2004/5"
2004-12-26 19:00:00,-1.95,71.6,2004,12,26,"2004/5"
2004-12-26 19:15:00,-1.96,71.5,2004,12,26,"2004/5"
2004-12-26 19:30:00,-1.9,71.8,2004,12,26,"2004/5"
2004-12-26 19:45:00,-2,70.9,2004,12,26,"2004/5"
2004-12-26 20:00:00,-1.96,70.7,2004,12,26,"2004/5"
2004-12-26 20:15:00,-1.97,70.8,2004,12,26,"2004/5"
2004-12-26 20:30:00,-2.03,71,2004,12,26,"2004/5"
2004-12-26 20:45:00,-2.15,70.7,2004,12,26,"2004/5"
2004-12-26 21:00:00,-2.21,72.1,2004,12,26,"2004/5"
2004-12-26 21:15:00,-2.52,82.4,2004,12,26,"2004/5"
2004-12-26 21:30:00,-3.13,89.9,2004,12,26,"2004/5"
2004-12-26 21:45:00,-3.37,91.9,2004,12,26,"2004/5"
2004-12-26 22:00:00,-3.54,93.5,2004,12,26,"2004/5"
2004-12-26 22:15:00,-3.58,94.2,2004,12,26,"2004/5"
2004-12-26 22:30:00,-3.57,93.6,2004,12,26,"2004/5"
2004-12-26 22:45:00,-3.64,91.1,2004,12,26,"2004/5"
2004-12-26 23:00:00,-3.71,89.5,2004,12,26,"2004/5"
2004-12-26 23:15:00,-3.85,88.5,2004,12,26,"2004/5"
2004-12-26 23:30:00,-4.09,88.3,2004,12,26,"2004/5"
2004-12-26 23:45:00,-3.95,87.1,2004,12,26,"2004/5"
2004-12-27 00:00:00,-3.36,80.8,2004,12,27,"2004/5"
2004-12-27 00:15:00,-3.14,74.8,2004,12,27,"2004/5"
2004-12-27 00:30:00,-3.56,79.9,2004,12,27,"2004/5"
2004-12-27 00:45:00,-4.19,82.7,2004,12,27,"2004/5"
2004-12-27 01:00:00,-4.18,81.5,2004,12,27,"2004/5"
2004-12-27 01:15:00,-4.85,81.2,2004,12,27,"2004/5"
2004-12-27 01:30:00,-4.75,81.3,2004,12,27,"2004/5"
2004-12-27 01:45:00,-4.6,78.8,2004,12,27,"2004/5"
2004-12-27 02:00:00,-4.82,72.1,2004,12,27,"2004/5"
2004-12-27 02:15:00,-4.93,70.9,2004,12,27,"2004/5"
2004-12-27 02:30:00,-5.35,72.8,2004,12,27,"2004/5"
2004-12-27 02:45:00,-5.42,72.9,2004,12,27,"2004/5"
2004-12-27 03:00:00,-5.53,74.8,2004,12,27,"2004/5"
2004-12-27 03:15:00,-5.33,72.6,2004,12,27,"2004/5"
2004-12-27 03:30:00,-5.16,70.4,2004,12,27,"2004/5"
2004-12-27 03:45:00,-5.26,72.8,2004,12,27,"2004/5"
2004-12-27 04:00:00,-6.15,77.3,2004,12,27,"2004/5"
2004-12-27 04:15:00,-7.19,79.8,2004,12,27,"2004/5"
2004-12-27 04:30:00,-6.47,77.6,2004,12,27,"2004/5"
2004-12-27 04:45:00,-6.17,74.2,2004,12,27,"2004/5"
2004-12-27 05:00:00,-6.78,70.5,2004,12,27,"2004/5"
2004-12-27 05:15:00,-7.51,76.8,2004,12,27,"2004/5"
2004-12-27 05:30:00,-9.08,76.7,2004,12,27,"2004/5"
2004-12-27 05:45:00,-7.64,76.7,2004,12,27,"2004/5"
2004-12-27 06:00:00,-6.79,72.4,2004,12,27,"2004/5"
2004-12-27 06:15:00,-6.64,78.3,2004,12,27,"2004/5"
2004-12-27 06:30:00,-6.04,76.7,2004,12,27,"2004/5"
2004-12-27 06:45:00,-5.34,73.9,2004,12,27,"2004/5"
2004-12-27 07:00:00,-4.78,72,2004,12,27,"2004/5"
2004-12-27 07:15:00,-4.55,71.7,2004,12,27,"2004/5"
2004-12-27 07:30:00,-4.38,71,2004,12,27,"2004/5"
2004-12-27 07:45:00,-3.82,70.6,2004,12,27,"2004/5"
2004-12-27 08:00:00,-3.55,69.4,2004,12,27,"2004/5"
2004-12-27 08:15:00,-2.99,68.4,2004,12,27,"2004/5"
2004-12-27 08:30:00,-2.98,66,2004,12,27,"2004/5"
2004-12-27 08:45:00,-3.63,67.3,2004,12,27,"2004/5"
2004-12-27 09:00:00,-2.86,65.6,2004,12,27,"2004/5"
2004-12-27 09:15:00,-3.1,67.1,2004,12,27,"2004/5"
2004-12-27 09:30:00,-2.34,65.1,2004,12,27,"2004/5"
2004-12-27 09:45:00,-2.07,62.3,2004,12,27,"2004/5"
2004-12-27 10:00:00,-1.8,64.8,2004,12,27,"2004/5"
2004-12-27 10:15:00,-1.92,66.8,2004,12,27,"2004/5"
2004-12-27 10:30:00,-1.62,62.6,2004,12,27,"2004/5"
2004-12-27 10:45:00,-1.14,59.3,2004,12,27,"2004/5"
2004-12-27 11:00:00,-0.91,59.2,2004,12,27,"2004/5"
2004-12-27 11:15:00,-0.86,56.1,2004,12,27,"2004/5"
2004-12-27 11:30:00,-0.78,54.5,2004,12,27,"2004/5"
2004-12-27 11:45:00,-0.48,50.2,2004,12,27,"2004/5"
2004-12-27 12:00:00,0.26,47.3,2004,12,27,"2004/5"
2004-12-27 12:15:00,-0.31,46.1,2004,12,27,"2004/5"
2004-12-27 12:30:00,0.24,47.7,2004,12,27,"2004/5"
2004-12-27 12:45:00,-0.17,45.3,2004,12,27,"2004/5"
2004-12-27 13:00:00,-0.09,45.2,2004,12,27,"2004/5"
2004-12-27 13:15:00,-0.13,43.8,2004,12,27,"2004/5"
2004-12-27 13:30:00,0.14,42,2004,12,27,"2004/5"
2004-12-27 13:45:00,-0.03,42.3,2004,12,27,"2004/5"
2004-12-27 14:00:00,-0.12,42.5,2004,12,27,"2004/5"
2004-12-27 14:15:00,-0.06,44,2004,12,27,"2004/5"
2004-12-27 14:30:00,0.02,43,2004,12,27,"2004/5"
2004-12-27 14:45:00,0.01,44.1,2004,12,27,"2004/5"
2004-12-27 15:00:00,-0.11,43.9,2004,12,27,"2004/5"
2004-12-27 15:15:00,-0.12,42.8,2004,12,27,"2004/5"
2004-12-27 15:30:00,0.04,43.3,2004,12,27,"2004/5"
2004-12-27 15:45:00,-0.03,43.3,2004,12,27,"2004/5"
2004-12-27 16:00:00,0.11,43.6,2004,12,27,"2004/5"
2004-12-27 16:15:00,0.06,42.6,2004,12,27,"2004/5"
2004-12-27 16:30:00,0.12,44.7,2004,12,27,"2004/5"
2004-12-27 16:45:00,0.29,49.2,2004,12,27,"2004/5"
2004-12-27 17:00:00,-0.35,50.3,2004,12,27,"2004/5"
2004-12-27 17:15:00,-0.06,49.5,2004,12,27,"2004/5"
2004-12-27 17:30:00,-0.12,50.8,2004,12,27,"2004/5"
2004-12-27 17:45:00,-0.27,51.6,2004,12,27,"2004/5"
2004-12-27 18:00:00,-0.44,53.1,2004,12,27,"2004/5"
2004-12-27 18:15:00,-0.23,50.7,2004,12,27,"2004/5"
2004-12-27 18:30:00,-0.76,58.8,2004,12,27,"2004/5"
2004-12-27 18:45:00,-1.05,60.5,2004,12,27,"2004/5"
2004-12-27 19:00:00,-0.89,61.7,2004,12,27,"2004/5"
2004-12-27 19:15:00,-0.83,68.4,2004,12,27,"2004/5"
2004-12-27 19:30:00,-1.41,72,2004,12,27,"2004/5"
2004-12-27 19:45:00,-1.14,66.6,2004,12,27,"2004/5"
2004-12-27 20:00:00,-1.02,67.9,2004,12,27,"2004/5"
2004-12-27 20:15:00,-1.4,74,2004,12,27,"2004/5"
2004-12-27 20:30:00,-1.26,72.7,2004,12,27,"2004/5"
2004-12-27 20:45:00,-1.47,72.3,2004,12,27,"2004/5"
2004-12-27 21:00:00,-0.99,69.6,2004,12,27,"2004/5"
2004-12-27 21:15:00,-1.69,72.6,2004,12,27,"2004/5"
2004-12-27 21:30:00,-2.06,74.5,2004,12,27,"2004/5"
